target_gene,ensembl_id,peak_condition,direction,abs_emp_z,peak_signed_score,genetics_autoimmune,autoimmune_ot_score,ot_autoimmune_disease,ot_top_disease,ot_top_score,lof_bin,lof_constrained,mis_z,genetics_tier
GSS,ENSG00000100983,Stim48hr,driver_antagonize,4.99298,-0.90635985,0.0,0.0,,,,,False,,none
GSTO1,ENSG00000148834,Stim48hr,driver_antagonize,2.939863,-0.45708004,0.0,0.0,,,,,False,,none
GSTP1,ENSG00000084207,Stim8hr,driver_antagonize,3.4600081,-0.57017475,0.0,0.0,,,,,False,,none
GTF2H1,ENSG00000110768,Stim48hr,driver_antagonize,3.2118564,-0.49274406,0.3975105154969098,0.3975105154969098,,,,,False,,moderate
GTF3C4,ENSG00000125484,Stim8hr,brake_agonize,3.6046703,0.6273884,0.0,0.0,,,,,False,,none
GTF3C5,ENSG00000148308,Stim48hr,brake_agonize,3.397343,0.6010054,0.0,0.0,,,,,False,,none
GTPBP1,ENSG00000100226,Rest,driver_antagonize,3.3167887,-0.47314644,0.0,0.0,,,,,False,,none
GTSE1,ENSG00000075218,Stim48hr,driver_antagonize,3.919394,-0.6005271,0.0,0.0,,,,,False,,none
GVQW3,ENSG00000179240,Stim8hr,driver_antagonize,3.8853934,-0.57767457,0.0,0.0,,,,,False,,none
GYG1,ENSG00000163754,Stim8hr,brake_agonize,4.2084064,0.6082194,0.0,0.0,,,,,False,,none
GZMB,ENSG00000100453,Stim8hr,driver_antagonize,3.1951075,-0.48681322,0.5884394161424527,0.5884394161424527,,,,,False,,strong
GZMK,ENSG00000113088,Rest,brake_agonize,3.4282115,0.5528409,0.0,0.0,,,,,False,,none
H1-4,ENSG00000168298,Stim48hr,brake_agonize,3.2637568,0.5710653,0.0,0.0,,,,,False,,none
H1-5,ENSG00000184357,Stim8hr,driver_antagonize,2.8518152,-0.35857585,0.0,0.0,,,,,False,,none
H2BC8,ENSG00000273802,Stim48hr,driver_antagonize,3.3295584,-0.51944274,0.0,0.0,,,,,False,,none
H3-3A,ENSG00000163041,Stim48hr,driver_antagonize,3.002296,-0.42768154,0.0,0.0,,,,,False,,none
H4C2,ENSG00000278705,Rest,driver_antagonize,4.754821,-0.6885875,0.0,0.0,,,,,False,,none
HACD2,ENSG00000206527,Rest,brake_agonize,3.4334366,0.56950915,0.0,0.0,,,,,False,,none
HAPLN3,ENSG00000140511,Stim8hr,driver_antagonize,4.486046,-0.66798025,0.0,0.0,,,,,False,,none
HAT1,ENSG00000128708,Stim8hr,brake_agonize,3.0360653,0.396652,0.0,0.0,,,,,False,,none
HCCS,ENSG00000004961,Rest,brake_agonize,3.1822767,0.8905444,0.0,0.0,,,,,False,,none
HCN2,ENSG00000099822,Rest,brake_agonize,3.6759112,0.6760171,0.0,0.0,,,,,False,,none
HDAC5,ENSG00000108840,Stim8hr,driver_antagonize,3.3943784,-0.47949648,0.0,0.0,,,,,False,,none
HDAC9,ENSG00000048052,Stim48hr,driver_antagonize,3.0069432,-0.39356324,0.4785489530307014,0.4785489530307014,,,,,False,,moderate
HDDC2,ENSG00000111906,Stim8hr,driver_antagonize,2.9759626,-0.40944338,0.0,0.0,,,,,False,,none
HDHD3,ENSG00000119431,Stim8hr,brake_agonize,3.477016,0.6314357,0.0,0.0,,,,,False,,none
HDLBP,ENSG00000115677,Stim8hr,driver_antagonize,2.8084457,-0.3959262,0.0,0.0,,,,,False,,none
HEATR3,ENSG00000155393,Stim8hr,brake_agonize,5.732935,1.1395445,0.5296561498633379,0.5296561498633379,,Abnormality of the skeletal system,0.605,6.0,False,0.3532800078392029,strong
HEATR5A,ENSG00000129493,Rest,brake_agonize,3.1218684,0.47327158,0.0,0.0,,,,,False,,none
HECTD1,ENSG00000092148,Stim48hr,driver_antagonize,3.906135,-0.6580022,0.0,0.0,,,,,False,,none
HELZ,ENSG00000198265,Stim48hr,driver_antagonize,3.1202261,-0.48663044,0.5132597766792943,0.5132597766792943,,,,,False,,strong
HERPUD2,ENSG00000122557,Stim48hr,driver_antagonize,3.6985855,-0.56187123,0.0,0.0,,,,,False,,none
HEXB,ENSG00000049860,Stim8hr,driver_antagonize,3.095251,-0.4750217,0.0,0.0,,,,,False,,none
HEXIM2,ENSG00000168517,Stim8hr,driver_antagonize,3.201758,-0.44762012,0.0,0.0,,,,,False,,none
HGSNAT,ENSG00000165102,Stim8hr,driver_antagonize,3.1646929,-0.45260298,0.0,0.0,,,,,False,,none
HIC2,ENSG00000169635,Rest,driver_antagonize,4.1402216,-0.5753335,0.0,0.0,,,,,False,,none
HIP1R,ENSG00000130787,Stim48hr,brake_agonize,5.3721223,0.8033976,0.0,0.0,,,,,False,,none
HIPK1,ENSG00000163349,Stim8hr,driver_antagonize,3.0688505,-0.49265885,0.5816533118464949,0.5816533118464949,,,,,False,,strong
HK1,ENSG00000156515,Stim8hr,brake_agonize,2.9063756,0.43332478,0.0,0.0,,,,,False,,none
HLTF,ENSG00000071794,Stim48hr,driver_antagonize,4.474428,-0.63638705,0.0,0.0,,,,,False,,none
HM13,ENSG00000101294,Rest,driver_antagonize,4.4601507,-0.6917793,0.0,0.0,,,,,False,,none
HMG20A,ENSG00000140382,Rest,brake_agonize,4.4895806,0.67265385,0.0,0.0,,,,,False,,none
HMGXB3,ENSG00000113716,Stim48hr,driver_antagonize,5.08606,-0.8822841,0.0,0.0,,,,,False,,none
HNF1B,ENSG00000275410,Stim48hr,brake_agonize,3.175982,0.46035734,0.9282106246672605,0.9282106246672605,,,,,False,,strong
HNRNPM,ENSG00000099783,Stim48hr,driver_antagonize,3.6039398,-0.631756,0.0,0.0,,,,,False,,none
HNRNPUL2,ENSG00000214753,Stim48hr,driver_antagonize,3.6931462,-0.57356244,0.0,0.0,,,,,False,,none
HPCAL1,ENSG00000115756,Stim48hr,driver_antagonize,3.1169515,-0.44272852,0.0,0.0,,,,,False,,none
HPF1,ENSG00000056050,Rest,driver_antagonize,3.8568425,-0.6745401,0.0,0.0,,,,,False,,none
HPS3,ENSG00000163755,Stim8hr,driver_antagonize,2.824649,-0.4098176,0.0,0.0,,,,,False,,none
HPS5,ENSG00000110756,Stim8hr,driver_antagonize,3.1431713,-0.44267106,0.173692129777012,0.173692129777012,,,,,False,,weak
HPS6,ENSG00000166189,Stim48hr,driver_antagonize,4.3662252,-0.6566745,0.0,0.0,,,,,False,,none
HRAS,ENSG00000174775,Stim8hr,driver_antagonize,3.8279407,-0.5105006,0.683,0.2304459468567262,Noonan syndrome,Costello syndrome,0.884,4.0,False,1.4594999551773071,strong
HS1BP3,ENSG00000118960,Stim8hr,driver_antagonize,3.5977938,-0.5068364,0.0,0.0,,,,,False,,none
HS3ST3B1,ENSG00000125430,Stim8hr,driver_antagonize,4.3445473,-0.61108047,0.0,0.0,,,,,False,,none
HSD11B1,ENSG00000117594,Stim8hr,driver_antagonize,3.8246646,-0.52684504,0.0,0.0,,,,,False,,none
HSD17B8,ENSG00000204228,Stim8hr,brake_agonize,2.9680607,0.48660442,0.0,0.0,,,,,False,,none
HSH2D,ENSG00000196684,Rest,driver_antagonize,3.1224546,-0.41900507,0.0,0.0,,,,,False,,none
HSPA2,ENSG00000126803,Stim8hr,brake_agonize,2.8744907,0.3523225,0.0,0.0,,,,,False,,none
HSPA8,ENSG00000109971,Stim8hr,brake_agonize,3.7606013,0.5765989,0.0,0.0,,,,,False,,none
HTT,ENSG00000197386,Stim48hr,driver_antagonize,3.1556962,-0.5889281,0.5296863511520485,0.5296863511520485,,,,,False,,strong
HYLS1,ENSG00000198331,Stim48hr,brake_agonize,4.503636,0.71341395,0.0,0.0,,,,,False,,none
ICAM3,ENSG00000076662,Rest,brake_agonize,3.7545896,0.544577,0.0,0.0,,,,,False,,none
IDH3A,ENSG00000166411,Stim48hr,driver_antagonize,3.0776234,-0.44629622,0.0,0.0,,,,,False,,none
IDNK,ENSG00000148057,Stim48hr,driver_antagonize,2.9787095,-0.39539322,0.0,0.0,,,,,False,,none
IER3IP1,ENSG00000134049,Stim48hr,brake_agonize,3.167311,0.44889733,0.2896635432169236,0.2896635432169236,,,,,False,,moderate
IFI27L1,ENSG00000165948,Stim8hr,brake_agonize,4.0987573,0.64015484,0.0,0.0,,,,,False,,none
IFITM2,ENSG00000185201,Stim8hr,driver_antagonize,3.4738503,-0.47275886,0.5112113756772085,0.5112113756772085,autoimmune thyroid disease,hypothyroidism,0.318,8.0,False,0.5732899904251099,strong
IFNG,ENSG00000111537,Stim8hr,driver_antagonize,3.9410307,-0.6009156,0.5688273839642564,0.5688273839642564,immunodeficiency 69,immunodeficiency 69,0.506,5.0,False,1.795199990272522,strong
IFT20,ENSG00000109083,Stim48hr,brake_agonize,4.125899,0.629663,0.0,0.0,,,,,False,,none
IFT43,ENSG00000119650,Stim8hr,driver_antagonize,2.7892125,-0.47565106,0.0,0.0,,,,,False,,none
IFT57,ENSG00000114446,Rest,driver_antagonize,3.5472627,-0.5368845,0.0,0.0,,,,,False,,none
IGF2BP3,ENSG00000136231,Stim8hr,driver_antagonize,2.7543423,-0.4049416,0.0,0.0,,,,,False,,none
IGSF3,ENSG00000143061,Stim8hr,driver_antagonize,2.8135846,-0.37168682,0.0,0.0,,,,,False,,none
IGSF8,ENSG00000162729,Stim8hr,driver_antagonize,3.1174006,-0.44022274,0.0,0.0,,,,,False,,none
IKBIP,ENSG00000166130,Stim48hr,driver_antagonize,2.9630725,-0.41512787,0.0,0.0,,,,,False,,none
IKBKE,ENSG00000263528,Rest,driver_antagonize,3.2070062,-0.4868314,0.7950610155833502,0.7950610155833502,,,,,False,,strong
IKZF3,ENSG00000161405,Stim8hr,brake_agonize,3.23449,0.4606285,0.352865527835401,0.352865527835401,,,,,False,,moderate
IKZF5,ENSG00000095574,Stim48hr,brake_agonize,4.3143997,0.6686218,0.0,0.0,,,,,False,,none
IL10RB,ENSG00000243646,Stim48hr,driver_antagonize,4.2507105,-0.6579717,0.8777499921976097,0.8777499921976097,inflammatory bowel disease 25,inflammatory bowel disease 25,0.731,5.0,False,1.465499997138977,strong
IL15,ENSG00000164136,Stim8hr,driver_antagonize,2.9191043,-0.40672818,0.0,0.0,,,,,False,,none
IL15RA,ENSG00000134470,Rest,driver_antagonize,3.2728124,-0.46260762,0.1231647626897399,0.1231647626897399,,,,,False,,weak
IL18R1,ENSG00000115604,Stim8hr,driver_antagonize,2.9810116,-0.40756837,0.8538432367364134,0.8538432367364134,,,,,False,,strong
IL18RAP,ENSG00000115607,Stim8hr,driver_antagonize,2.780695,-0.35448828,0.8345198157310743,0.8345198157310743,,,,,False,,strong
IL1R1,ENSG00000115594,Stim8hr,driver_antagonize,2.7470546,-0.34299803,0.7664882979513414,0.7664882979513414,,,,,False,,strong
IL21R,ENSG00000103522,Rest,driver_antagonize,4.117666,-0.7005046,0.9129483693425716,0.9129483693425716,Cryptosporidiosis - chronic cholangitis - liver disease,Cryptosporidiosis - chronic cholangitis - liver disease,0.74,2.0,False,1.4081000089645386,strong
IL22,ENSG00000127318,Stim8hr,driver_antagonize,2.9578865,-0.41872463,0.0,0.0,,,,,False,,none
IL26,ENSG00000111536,Stim8hr,brake_agonize,3.2678382,0.45214188,0.0,0.0,,,,,False,,none
IL2RA,ENSG00000134460,Stim8hr,driver_antagonize,5.5164566,-0.93097264,0.9028117061582344,0.9028117061582344,immunodeficiency due to CD25 deficiency,immunodeficiency due to CD25 deficiency,0.787,4.0,False,0.9047300219535828,strong
IL32,ENSG00000008517,Stim48hr,driver_antagonize,2.9802077,-0.4598781,0.0,0.0,,,,,False,,none
IL4R,ENSG00000077238,Stim48hr,brake_agonize,6.7257023,1.4309325,0.966457163026331,0.966457163026331,asthma,asthma,0.742,2.0,False,1.226099967956543,strong
IL6R,ENSG00000160712,Stim8hr,driver_antagonize,4.134153,-0.622319,0.906155696969496,0.906155696969496,rheumatoid arthritis,rheumatoid arthritis,0.74,4.0,False,1.3569999933242798,strong
IMPACT,ENSG00000154059,Stim48hr,driver_antagonize,3.72063,-0.64281946,0.0,0.0,,,,,False,,none
IMPDH2,ENSG00000178035,Stim8hr,brake_agonize,4.2585034,0.86801463,0.0,0.0,,,,,False,,none
ING1,ENSG00000153487,Stim8hr,brake_agonize,3.5560598,0.53378016,0.3568380754033949,0.3568380754033949,,head and neck squamous cell carcinoma,0.589,1.0,True,2.4976999759674072,moderate
ING4,ENSG00000111653,Stim8hr,driver_antagonize,3.3609169,-0.49722335,0.0,0.0,,,,,False,,none
INO80,ENSG00000128908,Stim48hr,driver_antagonize,4.306061,-0.82784206,0.0,0.0,,,,,False,,none
INO80B,ENSG00000115274,Rest,brake_agonize,5.7124453,1.0648316,0.0,0.0,,,,,False,,none
INPP5B,ENSG00000204084,Stim48hr,driver_antagonize,3.1860876,-0.46196553,0.7715712112862525,0.7715712112862525,,,,,False,,strong
INPP5D,ENSG00000168918,Stim48hr,brake_agonize,4.8130493,1.0074807,0.445,0.1206422006414402,allergic rhinitis,hypothyroidism,0.492,0.0,True,3.5253000259399414,moderate
INSIG2,ENSG00000125629,Stim48hr,driver_antagonize,3.4040966,-0.49189985,0.0,0.0,,,,,False,,none
INSL3,ENSG00000248099,Stim48hr,driver_antagonize,3.0731263,-0.4713968,0.0,0.0,,,,,False,,none
INTS6,ENSG00000102786,Stim48hr,brake_agonize,3.2955587,0.62084633,0.0,0.0,,,,,False,,none
INTS6L,ENSG00000165359,Stim8hr,driver_antagonize,2.7755,-0.39254668,0.0,0.0,,,,,False,,none
IQCG,ENSG00000114473,Stim48hr,brake_agonize,3.2910156,0.4554441,0.0,0.0,,,,,False,,none
IQGAP1,ENSG00000140575,Stim8hr,brake_agonize,3.0536015,0.38379434,0.2212629159769973,0.2212629159769973,,,,,False,,weak
IQGAP2,ENSG00000145703,Rest,brake_agonize,4.3003716,0.60611755,0.0,0.0,,,,,False,,none
IRAK3,ENSG00000090376,Rest,brake_agonize,5.290348,0.752388,0.3799567485072632,0.3799567485072632,mixed connective tissue disease,mixed connective tissue disease,0.285,7.0,False,0.22056999802589417,moderate
IRF3,ENSG00000126456,Stim8hr,driver_antagonize,4.171645,-0.6271393,0.7806446745763066,0.7806446745763066,Herpetic encephalitis,Herpetic encephalitis,0.564,4.0,False,0.914080023765564,strong
IRF7,ENSG00000185507,Rest,brake_agonize,3.5068552,0.6118881,0.523,0.4162083399138954,immunodeficiency 39,immunodeficiency 39,0.523,8.0,False,-3.5878000259399414,strong
IRF8,ENSG00000140968,Stim8hr,brake_agonize,5.646163,0.96259516,0.8108945232369611,0.8108945232369611,B-cell chronic lymphocytic leukemia,immunodeficiency 32B,0.586,1.0,True,1.313099980354309,strong
ISL2,ENSG00000159556,Stim48hr,driver_antagonize,3.6240246,-0.55235296,0.2486610957097828,0.2486610957097828,,neurodegenerative disease,0.506,4.0,False,-0.2615300118923187,weak
ITFG1,ENSG00000129636,Stim8hr,driver_antagonize,3.0840259,-0.416737,0.4728935116801951,0.4728935116801951,,,,,False,,moderate
ITGAL,ENSG00000005844,Stim8hr,brake_agonize,4.5958247,0.7263284,0.7017335607511022,0.7017335607511022,psoriasis vulgaris,psoriasis vulgaris,0.585,2.0,False,2.6298000812530518,strong
ITGAM,ENSG00000169896,Stim8hr,brake_agonize,2.7806847,0.43066326,0.6332731628023576,0.6332731628023576,,,,,False,,strong
ITK,ENSG00000113263,Stim8hr,driver_antagonize,3.477363,-0.9571917,0.766,0.4550614524135405,lymphoproliferative syndrome 1,lymphoproliferative syndrome 1,0.766,2.0,False,2.3278000354766846,strong
ITM2A,ENSG00000078596,Rest,brake_agonize,3.5503418,0.5358165,0.6373549942699175,0.6373549942699175,Graves disease,"osteoarthritis, hip",0.38,,False,,strong
ITPRIPL2,ENSG00000205730,Stim48hr,driver_antagonize,3.829862,-0.61408657,0.0,0.0,,,,,False,,none
JAK2,ENSG00000096968,Stim8hr,driver_antagonize,2.9031372,-0.41682377,0.8856017885539482,0.8856017885539482,,,,,False,,strong
JAKMIP2,ENSG00000176049,Rest,driver_antagonize,3.8392806,-0.6852363,0.0,0.0,,,,,False,,none
JMY,ENSG00000152409,Stim8hr,driver_antagonize,4.11522,-0.6581089,0.0,0.0,,,,,False,,none
JOSD1,ENSG00000100221,Stim8hr,brake_agonize,3.0850558,0.45578763,0.0,0.0,,,,,False,,none
JUNB,ENSG00000171223,Stim8hr,driver_antagonize,4.3034835,-0.75610995,0.0,0.0,,,,,False,,none
KANK1,ENSG00000107104,Stim48hr,brake_agonize,4.6661367,0.62631005,0.0,0.0,,,,,False,,none
KAT14,ENSG00000149474,Stim8hr,brake_agonize,4.1209087,0.9713022,0.0,0.0,,,,,False,,none
KAT6B,ENSG00000156650,Stim8hr,driver_antagonize,2.7951303,-0.3420633,0.0,0.0,,,,,False,,none
KATNB1,ENSG00000140854,Rest,driver_antagonize,3.7029057,-0.54924303,0.0,0.0,,,,,False,,none
KBTBD2,ENSG00000170852,Rest,brake_agonize,3.471044,0.6653192,0.0,0.0,,,,,False,,none
KBTBD3,ENSG00000182359,Stim48hr,driver_antagonize,3.5762186,-0.4658527,0.0,0.0,,,,,False,,none
KCMF1,ENSG00000176407,Stim8hr,driver_antagonize,2.730358,-0.33295432,0.0,0.0,,,,,False,,none
KCNAB2,ENSG00000069424,Stim8hr,driver_antagonize,4.244459,-0.5896469,0.0,0.0,,,,,False,,none
KCNC4,ENSG00000116396,Stim48hr,driver_antagonize,3.024845,-0.49750605,0.0,0.0,,,,,False,,none
KCNK5,ENSG00000164626,Rest,brake_agonize,3.2710202,0.43344632,0.0,0.0,,,,,False,,none
KCNK6,ENSG00000099337,Stim8hr,brake_agonize,4.3826976,0.6859154,0.0,0.0,,,,,False,,none
KCTD10,ENSG00000110906,Stim48hr,driver_antagonize,3.01081,-0.52561074,0.0,0.0,,,,,False,,none
KCTD11,ENSG00000213859,Stim8hr,driver_antagonize,3.2284303,-0.5337312,0.0,0.0,,,,,False,,none
KCTD18,ENSG00000155729,Stim48hr,driver_antagonize,3.050593,-0.42440796,0.3014268009933334,0.3014268009933334,,,,,False,,moderate
KCTD21,ENSG00000188997,Stim8hr,driver_antagonize,2.8033645,-0.4242638,0.0,0.0,,,,,False,,none
KCTD9,ENSG00000104756,Stim48hr,driver_antagonize,3.1520455,-0.41411635,0.0,0.0,,,,,False,,none
KDM4C,ENSG00000107077,Stim8hr,driver_antagonize,2.8000164,-0.46529293,0.5668774361450383,0.5668774361450383,,,,,False,,strong
KDM5D,ENSG00000012817,Stim8hr,driver_antagonize,3.0794585,-0.44463226,0.0,0.0,,,,,False,,none
KDM6A,ENSG00000147050,Stim8hr,brake_agonize,3.2753515,0.52392817,0.0,0.0,,,,,False,,none
KHDRBS1,ENSG00000121774,Stim8hr,brake_agonize,4.5170016,1.0336976,0.0,0.0,,,,,False,,none
KIF14,ENSG00000118193,Stim8hr,driver_antagonize,2.7676733,-0.38414657,0.0,0.0,,,,,False,,none
KIF3A,ENSG00000131437,Stim48hr,driver_antagonize,3.1477532,-0.4779675,0.4561406937806047,0.4561406937806047,,,,,False,,moderate
KIZ,ENSG00000088970,Stim8hr,brake_agonize,2.917458,0.42003247,0.0,0.0,,,,,False,,none
KLF10,ENSG00000155090,Rest,brake_agonize,3.3661544,0.58372265,0.4017531758023848,0.4017531758023848,,,,,False,,moderate
KLF12,ENSG00000118922,Stim8hr,driver_antagonize,3.5962198,-0.49335507,0.671437341737522,0.671437341737522,Hashimoto thyroiditis,atrial fibrillation,0.527,0.0,True,2.238600015640259,strong
KLF8,ENSG00000102349,Stim8hr,driver_antagonize,3.553713,-0.516376,0.0,0.0,,,,,False,,none
KLHDC4,ENSG00000104731,Stim48hr,driver_antagonize,3.0372891,-0.41221163,0.0,0.0,,,,,False,,none
KLHDC7B,ENSG00000130487,Stim8hr,brake_agonize,3.7034273,0.51728654,0.0,0.0,,,,,False,,none
KLHL17,ENSG00000187961,Stim8hr,brake_agonize,3.9976523,0.5301577,0.0,0.0,,,,,False,,none
KLHL28,ENSG00000179454,Stim48hr,driver_antagonize,3.4785497,-0.53453916,0.0,0.0,,,,,False,,none
KLHL5,ENSG00000109790,Stim48hr,brake_agonize,3.2133527,0.54671353,0.0,0.0,,,,,False,,none
KLHL7,ENSG00000122550,Rest,driver_antagonize,3.0937934,-0.50043494,0.0,0.0,,,,,False,,none
KLHL8,ENSG00000145332,Stim8hr,driver_antagonize,4.435849,-0.5929796,0.0,0.0,,,,,False,,none
KMT5C,ENSG00000133247,Stim8hr,driver_antagonize,3.8817575,-0.5719355,0.0,0.0,,,,,False,,none
KPNA4,ENSG00000186432,Stim8hr,driver_antagonize,2.9116464,-0.38895813,0.1782431516924534,0.1782431516924534,,,,,False,,weak
KPNA6,ENSG00000025800,Stim48hr,driver_antagonize,3.1402388,-0.46977112,0.0,0.0,,,,,False,,none
KPTN,ENSG00000118162,Stim48hr,driver_antagonize,3.1721575,-0.45608827,0.0,0.0,,,,,False,,none
KRAS,ENSG00000133703,Stim8hr,driver_antagonize,2.812846,-0.33526888,0.3263909803724172,0.3263909803724172,,,,,False,,moderate
KRBA2,ENSG00000184619,Stim8hr,driver_antagonize,4.206708,-0.73362416,0.0,0.0,,,,,False,,none
KRCC1,ENSG00000172086,Stim8hr,driver_antagonize,3.3127677,-0.48922953,0.0,0.0,,,,,False,,none
KRI1,ENSG00000129347,Stim8hr,brake_agonize,4.511565,0.70857424,0.0,0.0,,,,,False,,none
KRR1,ENSG00000111615,Stim8hr,brake_agonize,2.929726,0.64382625,0.0,0.0,,,,,False,,none
KRT10-AS1,ENSG00000167920,Stim8hr,driver_antagonize,2.8936486,-0.43037114,0.0,0.0,,,,,False,,none
KYAT3,ENSG00000137944,Stim8hr,brake_agonize,4.335041,0.6962964,0.0,0.0,,,,,False,,none
L2HGDH,ENSG00000087299,Stim8hr,brake_agonize,3.9299862,0.7451832,0.0,0.0,,,,,False,,none
LAG3,ENSG00000089692,Stim48hr,brake_agonize,3.4634829,0.501726,0.4914850076494358,0.4914850076494358,,melanoma,0.592,4.0,False,-0.7993299961090088,moderate
LAGE3,ENSG00000196976,Stim48hr,driver_antagonize,3.5898752,-0.55723435,0.0,0.0,,,,,False,,none
LAMP1,ENSG00000185896,Rest,brake_agonize,3.2294257,0.75428694,0.0,0.0,,,,,False,,none
LAMTOR1,ENSG00000149357,Stim8hr,driver_antagonize,4.1238694,-0.60707104,0.0,0.0,,,,,False,,none
LARP4B,ENSG00000107929,Stim8hr,driver_antagonize,3.4325674,-0.45159295,0.0,0.0,,,,,False,,none
LATS2,ENSG00000150457,Rest,driver_antagonize,3.0800903,-0.47382212,0.0,0.0,,,,,False,,none
LCLAT1,ENSG00000172954,Stim8hr,driver_antagonize,3.4026613,-0.50125164,0.0,0.0,,,,,False,,none
LCMT2,ENSG00000168806,Stim8hr,driver_antagonize,2.9712985,-0.46938118,0.0,0.0,,,,,False,,none
LCP2,ENSG00000043462,Stim8hr,driver_antagonize,3.2357388,-1.2341932,0.0,0.0,,,,,False,,none
LDHB,ENSG00000111716,Stim48hr,brake_agonize,2.903623,0.4530393,0.0,0.0,,,,,False,,none
LDOC1,ENSG00000182195,Stim8hr,brake_agonize,3.8331716,0.4993446,0.0,0.0,,,,,False,,none
LENG9,ENSG00000275183,Stim8hr,driver_antagonize,4.8609266,-0.69081044,0.0,0.0,,,,,False,,none
LETM1,ENSG00000168924,Stim48hr,driver_antagonize,3.1704721,-0.42646635,0.0,0.0,,,,,False,,none
LFNG,ENSG00000106003,Stim8hr,driver_antagonize,2.9171455,-0.48410925,0.0,0.0,,,,,False,,none
LGMN,ENSG00000100600,Stim8hr,brake_agonize,3.6691728,0.4827948,0.0,0.0,,,,,False,,none
LIG1,ENSG00000105486,Stim8hr,brake_agonize,3.0123515,0.7022018,0.0,0.0,,,,,False,,none
LIMD2,ENSG00000136490,Rest,driver_antagonize,4.257434,-0.6341876,0.0,0.0,,,,,False,,none
LIN7C,ENSG00000148943,Rest,driver_antagonize,3.0653396,-0.4034542,0.0,0.0,,,,,False,,none
LINS1,ENSG00000140471,Stim8hr,brake_agonize,3.0073495,0.40493956,0.0,0.0,,,,,False,,none
LIPA,ENSG00000107798,Stim8hr,brake_agonize,4.047365,0.5628144,0.0,0.0,,,,,False,,none
LITAF,ENSG00000189067,Stim8hr,driver_antagonize,3.4604075,-0.5616158,0.7924897604073697,0.7924897604073697,inflammatory bowel disease,Charcot-Marie-Tooth disease type 1C,0.77,5.0,False,0.4699600040912628,strong
LMBR1L,ENSG00000139636,Rest,brake_agonize,3.708693,0.576595,0.0,0.0,,,,,False,,none
LMF2,ENSG00000100258,Stim8hr,brake_agonize,3.1085517,0.43286836,0.0,0.0,,,,,False,,none
LMLN,ENSG00000185621,Stim48hr,driver_antagonize,3.5169973,-0.6031786,0.0,0.0,,,,,False,,none
LMO7,ENSG00000136153,Stim8hr,brake_agonize,4.052948,0.48931375,0.5424427842004711,0.5424427842004711,,cancer,0.473,2.0,False,0.520359992980957,strong
LMTK2,ENSG00000164715,Stim8hr,brake_agonize,4.791201,0.90388113,0.0,0.0,,,,,False,,none
LMTK3,ENSG00000142235,Stim48hr,driver_antagonize,2.9792309,-0.41336194,0.0,0.0,,,,,False,,none
LONRF1,ENSG00000154359,Stim8hr,driver_antagonize,2.861376,-0.46831015,0.0,0.0,,,,,False,,none
LPIN1,ENSG00000134324,Stim8hr,driver_antagonize,2.815026,-0.3774205,0.0,0.0,,,,,False,,none
LRIG1,ENSG00000144749,Stim8hr,driver_antagonize,3.413213,-0.4793229,0.0,0.0,,,,,False,,none
LRR1,ENSG00000165501,Stim8hr,brake_agonize,3.8310804,0.6766297,0.0,0.0,,,,,False,,none
LRRC58,ENSG00000163428,Stim8hr,brake_agonize,2.9404237,0.4888183,0.4856880385417361,0.4856880385417361,,,,,False,,moderate
LRRC8D,ENSG00000171492,Rest,brake_agonize,4.220857,0.58113444,0.0,0.0,,,,,False,,none
LRSAM1,ENSG00000148356,Rest,driver_antagonize,3.8060055,-0.5761857,0.0,0.0,,,,,False,,none
LRWD1,ENSG00000161036,Stim48hr,driver_antagonize,3.0366995,-0.44808462,0.0,0.0,,,,,False,,none
LSM14A,ENSG00000257103,Stim8hr,brake_agonize,2.8557646,0.44857803,0.0,0.0,,,,,False,,none
LSS,ENSG00000160285,Stim8hr,driver_antagonize,3.1312907,-0.3781723,0.0,0.0,,,,,False,,none
LTBP3,ENSG00000168056,Stim8hr,brake_agonize,2.7263966,0.49782988,0.4901005907077946,0.4901005907077946,,,,,False,,moderate
LYAR,ENSG00000145220,Rest,driver_antagonize,3.8027613,-0.6351012,0.0,0.0,,,,,False,,none
LYRM9,ENSG00000232859,Stim8hr,driver_antagonize,3.0642438,-0.37766692,0.0,0.0,,,,,False,,none
LYST,ENSG00000143669,Stim48hr,driver_antagonize,3.132488,-0.40294278,0.6885484690545461,0.6885484690545461,,,,,False,,strong
MACIR,ENSG00000181751,Rest,brake_agonize,3.0889452,0.41930544,0.9150219876398404,0.9150219876398404,,,,,False,,strong
MADD,ENSG00000110514,Stim8hr,driver_antagonize,3.137781,-0.49249724,0.0,0.0,,,,,False,,none
MAGEE1,ENSG00000198934,Stim48hr,driver_antagonize,2.9454055,-0.46652982,0.0,0.0,,,,,False,,none
